<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURUSD,20021023,00:00:00,0.9772,0.9746,0.9794,0.9751
EURUSD,20021024,00:00:00,0.9751,0.9723,0.9781,0.9771
EURUSD,20021025,00:00:00,0.9771,0.9756,0.9791,0.9764
EURUSD,20021028,00:00:00,0.9761,0.9726,0.9844,0.9840
EURUSD,20021029,00:00:00,0.9842,0.9806,0.9863,0.9825
EURUSD,20021030,00:00:00,0.9825,0.9814,0.9849,0.9844
EURUSD,20021031,00:00:00,0.9843,0.9835,0.9906,0.9902
EURUSD,20021101,00:00:00,0.9902,0.9887,1.0000,0.9964
EURUSD,20021104,00:00:00,0.9962,0.9931,0.9983,0.9983
EURUSD,20021105,00:00:00,0.9983,0.9970,1.0039,0.9988
EURUSD,20021106,00:00:00,0.9987,0.9939,1.0045,1.0045
EURUSD,20021107,00:00:00,1.0044,0.9989,1.0095,1.0086
EURUSD,20021108,00:00:00,1.0085,1.0072,1.0144,1.0126
EURUSD,20021111,00:00:00,1.0126,1.0092,1.0168,1.0098
EURUSD,20021112,00:00:00,1.0099,1.0067,1.0132,1.0122
EURUSD,20021113,00:00:00,1.0123,1.0044,1.0124,1.0082
EURUSD,20021114,00:00:00,1.0081,1.0029,1.0098,1.0038
EURUSD,20021115,00:00:00,1.0037,1.0011,1.0093,1.0090
EURUSD,20021118,00:00:00,1.0099,1.0060,1.0117,1.0091
EURUSD,20021119,00:00:00,1.0092,1.0007,1.0139,1.0032
EURUSD,20021120,00:00:00,1.0031,0.9989,1.0042,1.0009
EURUSD,20021121,00:00:00,1.0010,0.9978,1.0039,1.0022
EURUSD,20021122,00:00:00,1.0022,0.9959,1.0031,0.9970
EURUSD,20021125,00:00:00,0.9966,0.9891,0.9966,0.9915
EURUSD,20021126,00:00:00,0.9915,0.9894,0.9935,0.9935
EURUSD,20021127,00:00:00,0.9935,0.9876,0.9938,0.9903
EURUSD,20021128,00:00:00,0.9903,0.9891,0.9957,0.9933
EURUSD,20021129,00:00:00,0.9933,0.9918,0.9952,0.9940
EURUSD,20021202,00:00:00,0.9942,0.9859,0.9980,0.9965
EURUSD,20021203,00:00:00,0.9966,0.9949,0.9999,0.9964
EURUSD,20021204,00:00:00,0.9964,0.9962,1.0028,1.0011
EURUSD,20021205,00:00:00,1.0011,0.9970,1.0023,1.0001
EURUSD,20021206,00:00:00,1.0000,0.9999,1.0122,1.0095
EURUSD,20021209,00:00:00,1.0098,1.0067,1.0115,1.0107
EURUSD,20021210,00:00:00,1.0108,1.0070,1.0137,1.0073
EURUSD,20021211,00:00:00,1.0074,1.0059,1.0098,1.0081
EURUSD,20021212,00:00:00,1.0080,1.0073,1.0193,1.0181
EURUSD,20021213,00:00:00,1.0182,1.0171,1.0256,1.0227
EURUSD,20021216,00:00:00,1.0230,1.0192,1.0246,1.0221
EURUSD,20021217,00:00:00,1.0220,1.0208,1.0332,1.0267
EURUSD,20021218,00:00:00,1.0268,1.0225,1.0284,1.0282
EURUSD,20021219,00:00:00,1.0281,1.0206,1.0286,1.0266
EURUSD,20021220,00:00:00,1.0265,1.0240,1.0273,1.0264
EURUSD,20021223,00:00:00,1.0261,1.0216,1.0314,1.0265
EURUSD,20021224,00:00:00,1.0263,1.0253,1.0323,1.0301
EURUSD,20021226,00:00:00,1.0320,1.0316,1.0375,1.0364
EURUSD,20021227,00:00:00,1.0364,1.0358,1.0440,1.0433
EURUSD,20021230,00:00:00,1.0417,1.0409,1.0490,1.0472
EURUSD,20021231,00:00:00,1.0473,1.0455,1.0501,1.0496
EURUSD,20030102,00:00:00,1.0476,1.0334,1.0493,1.0360
EURUSD,20030103,00:00:00,1.0358,1.0340,1.0433,1.0414
EURUSD,20030106,00:00:00,1.0417,1.0415,1.0491,1.0443
EURUSD,20030107,00:00:00,1.0443,1.0396,1.0451,1.0406
EURUSD,20030108,00:00:00,1.0405,1.0361,1.0531,1.0497
EURUSD,20030109,00:00:00,1.0497,1.0460,1.0537,1.0483
EURUSD,20030110,00:00:00,1.0483,1.0472,1.0583,1.0576
EURUSD,20030113,00:00:00,1.0577,1.0525,1.0582,1.0537
EURUSD,20030114,00:00:00,1.0537,1.0534,1.0594,1.0553
EURUSD,20030115,00:00:00,1.0554,1.0504,1.0588,1.0552
EURUSD,20030116,00:00:00,1.0553,1.0544,1.0625,1.0612
EURUSD,20030117,00:00:00,1.0611,1.0604,1.0676,1.0665
EURUSD,20030120,00:00:00,1.0654,1.0632,1.0686,1.0682
EURUSD,20030121,00:00:00,1.0682,1.0632,1.0730,1.0720
EURUSD,20030122,00:00:00,1.0721,1.0684,1.0736,1.0724
EURUSD,20030123,00:00:00,1.0725,1.0704,1.0774,1.0743
EURUSD,20030124,00:00:00,1.0742,1.0740,1.0846,1.0833
EURUSD,20030127,00:00:00,1.0836,1.0780,1.0905,1.0845
EURUSD,20030128,00:00:00,1.0845,1.0780,1.0845,1.0820
EURUSD,20030129,00:00:00,1.0821,1.0808,1.0897,1.0822
EURUSD,20030130,00:00:00,1.0824,1.0732,1.0834,1.0818
EURUSD,20030131,00:00:00,1.0818,1.0723,1.0831,1.0763
EURUSD,20030203,00:00:00,1.0785,1.0691,1.0798,1.0786
EURUSD,20030204,00:00:00,1.0785,1.0767,1.0905,1.0884
EURUSD,20030205,00:00:00,1.0884,1.0737,1.0934,1.0784
EURUSD,20030206,00:00:00,1.0783,1.0764,1.0862,1.0831
EURUSD,20030207,00:00:00,1.0831,1.0732,1.0834,1.0825
EURUSD,20030210,00:00:00,1.0815,1.0706,1.0825,1.0714
EURUSD,20030211,00:00:00,1.0713,1.0665,1.0758,1.0734
EURUSD,20030212,00:00:00,1.0735,1.0702,1.0767,1.0710
EURUSD,20030213,00:00:00,1.0707,1.0703,1.0855,1.0838
EURUSD,20030214,00:00:00,1.0839,1.0762,1.0848,1.0790
EURUSD,20030217,00:00:00,1.0769,1.0676,1.0773,1.0718
EURUSD,20030218,00:00:00,1.0721,1.0677,1.0754,1.0685
EURUSD,20030219,00:00:00,1.0684,1.0665,1.0762,1.0747
EURUSD,20030220,00:00:00,1.0746,1.0741,1.0831,1.0818
EURUSD,20030221,00:00:00,1.0819,1.0749,1.0843,1.0760
EURUSD,20030224,00:00:00,1.0720,1.0707,1.0803,1.0786
EURUSD,20030225,00:00:00,1.0785,1.0741,1.0818,1.0755
EURUSD,20030226,00:00:00,1.0755,1.0729,1.0808,1.0787
EURUSD,20030227,00:00:00,1.0786,1.0734,1.0834,1.0743
EURUSD,20030228,00:00:00,1.0744,1.0734,1.0805,1.0796
EURUSD,20030303,00:00:00,1.0776,1.0767,1.0897,1.0891
EURUSD,20030304,00:00:00,1.0892,1.0874,1.0963,1.0953
EURUSD,20030305,00:00:00,1.0954,1.0945,1.0997,1.0962
EURUSD,20030306,00:00:00,1.0963,1.0929,1.1006,1.0965
EURUSD,20030307,00:00:00,1.0965,1.0964,1.1064,1.1002
EURUSD,20030310,00:00:00,1.1004,1.1003,1.1064,1.1049
EURUSD,20030311,00:00:00,1.1048,1.1004,1.1081,1.1040
EURUSD,20030312,00:00:00,1.1039,1.0981,1.1055,1.0989
EURUSD,20030313,00:00:00,1.0990,1.0767,1.0991,1.0793
EURUSD,20030314,00:00:00,1.0792,1.0688,1.0819,1.0741
EURUSD,20030317,00:00:00,1.0781,1.0589,1.0841,1.0616
EURUSD,20030318,00:00:00,1.0615,1.0541,1.0650,1.0642
EURUSD,20030319,00:00:00,1.0641,1.0552,1.0651,1.0570
EURUSD,20030320,00:00:00,1.0571,1.0530,1.0669,1.0615
EURUSD,20030321,00:00:00,1.0616,1.0501,1.0616,1.0522
EURUSD,20030324,00:00:00,1.0584,1.0565,1.0671,1.0648
EURUSD,20030325,00:00:00,1.0648,1.0632,1.0718,1.0654
EURUSD,20030326,00:00:00,1.0653,1.0620,1.0701,1.0697
EURUSD,20030327,00:00:00,1.0697,1.0674,1.0740,1.0688
EURUSD,20030328,00:00:00,1.0694,1.0668,1.0798,1.0777
EURUSD,20030331,00:00:00,1.0794,1.0779,1.0929,1.0915
EURUSD,20030401,00:00:00,1.0914,1.0864,1.0920,1.0913
EURUSD,20030402,00:00:00,1.0914,1.0748,1.0957,1.0765
EURUSD,20030403,00:00:00,1.0766,1.0685,1.0789,1.0757
EURUSD,20030404,00:00:00,1.0756,1.0683,1.0765,1.0725
EURUSD,20030407,00:00:00,1.0668,1.0559,1.0700,1.0688
EURUSD,20030408,00:00:00,1.0687,1.0641,1.0720,1.0719
EURUSD,20030409,00:00:00,1.0720,1.0674,1.0780,1.0769
EURUSD,20030410,00:00:00,1.0768,1.0759,1.0827,1.0785
EURUSD,20030411,00:00:00,1.0784,1.0692,1.0786,1.0754
EURUSD,20030414,00:00:00,1.0742,1.0716,1.0807,1.0769
EURUSD,20030415,00:00:00,1.0768,1.0734,1.0818,1.0811
EURUSD,20030416,00:00:00,1.0802,1.0783,1.0917,1.0905
EURUSD,20030417,00:00:00,1.0906,1.0864,1.0974,1.0881
EURUSD,20030418,00:00:00,1.0880,1.0872,1.0894,1.0882
EURUSD,20030421,00:00:00,1.0895,1.0822,1.0905,1.0857
EURUSD,20030422,00:00:00,1.0857,1.0847,1.1001,1.0972
EURUSD,20030423,00:00:00,1.0971,1.0920,1.0980,1.0950
EURUSD,20030424,00:00:00,1.0951,1.0943,1.1044,1.1031
EURUSD,20030425,00:00:00,1.1031,1.0961,1.1048,1.1034
EURUSD,20030428,00:00:00,1.1035,1.0975,1.1075,1.0985
EURUSD,20030429,00:00:00,1.0984,1.0932,1.1082,1.1075
EURUSD,20030430,00:00:00,1.1074,1.1062,1.1185,1.1180
EURUSD,20030501,00:00:00,1.1180,1.1152,1.1283,1.1235
EURUSD,20030502,00:00:00,1.1234,1.1187,1.1269,1.1227
EURUSD,20030505,00:00:00,1.1221,1.1203,1.1301,1.1287
EURUSD,20030506,00:00:00,1.1288,1.1275,1.1452,1.1435
EURUSD,20030507,00:00:00,1.1435,1.1328,1.1435,1.1350
EURUSD,20030508,00:00:00,1.1349,1.1308,1.1504,1.1485
EURUSD,20030509,00:00:00,1.1484,1.1437,1.1534,1.1491
EURUSD,20030512,00:00:00,1.1529,1.1524,1.1619,1.1562
EURUSD,20030513,00:00:00,1.1564,1.1461,1.1564,1.1534
EURUSD,20030514,00:00:00,1.1533,1.1467,1.1535,1.1471
EURUSD,20030515,00:00:00,1.1472,1.1370,1.1487,1.1377
EURUSD,20030516,00:00:00,1.1378,1.1370,1.1577,1.1571
EURUSD,20030519,00:00:00,1.1669,1.1621,1.1737,1.1646
EURUSD,20030520,00:00:00,1.1647,1.1604,1.1714,1.1711
EURUSD,20030521,00:00:00,1.1711,1.1626,1.1741,1.1638
EURUSD,20030522,00:00:00,1.1639,1.1619,1.1726,1.1691
EURUSD,20030523,00:00:00,1.1692,1.1666,1.1834,1.1826
EURUSD,20030526,00:00:00,1.1830,1.1798,1.1874,1.1860
EURUSD,20030527,00:00:00,1.1859,1.1810,1.1932,1.1812
EURUSD,20030528,00:00:00,1.1812,1.1707,1.1844,1.1752
EURUSD,20030529,00:00:00,1.1752,1.1691,1.1911,1.1904
EURUSD,20030530,00:00:00,1.1903,1.1742,1.1912,1.1768
EURUSD,20030602,00:00:00,1.1717,1.1651,1.1765,1.1763
EURUSD,20030603,00:00:00,1.1765,1.1686,1.1777,1.1737
EURUSD,20030604,00:00:00,1.1738,1.1633,1.1745,1.1638
EURUSD,20030605,00:00:00,1.1637,1.1631,1.1886,1.1845
EURUSD,20030606,00:00:00,1.1844,1.1683,1.1877,1.1700
EURUSD,20030609,00:00:00,1.1706,1.1655,1.1786,1.1713
EURUSD,20030610,00:00:00,1.1712,1.1667,1.1739,1.1668
EURUSD,20030611,00:00:00,1.1669,1.1658,1.1780,1.1754
EURUSD,20030612,00:00:00,1.1753,1.1705,1.1804,1.1761
EURUSD,20030613,00:00:00,1.1762,1.1736,1.1875,1.1863
EURUSD,20030616,00:00:00,1.1874,1.1818,1.1928,1.1819
EURUSD,20030617,00:00:00,1.1818,1.1767,1.1865,1.1779
EURUSD,20030618,00:00:00,1.1778,1.1664,1.1800,1.1681
EURUSD,20030619,00:00:00,1.1680,1.1582,1.1738,1.1719
EURUSD,20030620,00:00:00,1.1720,1.1550,1.1731,1.1600
EURUSD,20030623,00:00:00,1.1576,1.1507,1.1603,1.1549
EURUSD,20030624,00:00:00,1.1548,1.1475,1.1580,1.1513
EURUSD,20030625,00:00:00,1.1512,1.1491,1.1621,1.1531
EURUSD,20030626,00:00:00,1.1532,1.1415,1.1543,1.1416
EURUSD,20030627,00:00:00,1.1417,1.1398,1.1466,1.1424
EURUSD,20030630,00:00:00,1.1429,1.1400,1.1532,1.1522
EURUSD,20030701,00:00:00,1.1521,1.1507,1.1607,1.1565
EURUSD,20030702,00:00:00,1.1564,1.1505,1.1567,1.1528
EURUSD,20030703,00:00:00,1.1528,1.1433,1.1538,1.1495
EURUSD,20030704,00:00:00,1.1495,1.1447,1.1495,1.1485
EURUSD,20030707,00:00:00,1.1476,1.1309,1.1479,1.1313
EURUSD,20030708,00:00:00,1.1314,1.1257,1.1350,1.1314
EURUSD,20030709,00:00:00,1.1315,1.1305,1.1364,1.1348
EURUSD,20030710,00:00:00,1.1349,1.1309,1.1391,1.1378
EURUSD,20030711,00:00:00,1.1377,1.1275,1.1377,1.1297
EURUSD,20030714,00:00:00,1.1285,1.1241,1.1306,1.1283
EURUSD,20030715,00:00:00,1.1282,1.1154,1.1335,1.1174
EURUSD,20030716,00:00:00,1.1173,1.1111,1.1231,1.1219
EURUSD,20030717,00:00:00,1.1219,1.1155,1.1249,1.1213
EURUSD,20030718,00:00:00,1.1214,1.1172,1.1303,1.1273
EURUSD,20030721,00:00:00,1.1245,1.1241,1.1355,1.1346
EURUSD,20030722,00:00:00,1.1345,1.1307,1.1371,1.1328
EURUSD,20030723,00:00:00,1.1329,1.1315,1.1489,1.1482
EURUSD,20030724,00:00:00,1.1482,1.1422,1.1508,1.1470
EURUSD,20030725,00:00:00,1.1471,1.1444,1.1547,1.1508
EURUSD,20030728,00:00:00,1.1492,1.1452,1.1516,1.1486
EURUSD,20030729,00:00:00,1.1485,1.1431,1.1537,1.1440
EURUSD,20030730,00:00:00,1.1440,1.1334,1.1450,1.1356
EURUSD,20030731,00:00:00,1.1355,1.1224,1.1360,1.1231
EURUSD,20030801,00:00:00,1.1230,1.1135,1.1271,1.1260
EURUSD,20030804,00:00:00,1.1282,1.1259,1.1373,1.1352
EURUSD,20030805,00:00:00,1.1353,1.1306,1.1396,1.1388
EURUSD,20030806,00:00:00,1.1387,1.1325,1.1424,1.1333
EURUSD,20030807,00:00:00,1.1332,1.1319,1.1414,1.1374
EURUSD,20030808,00:00:00,1.1375,1.1287,1.1380,1.1301
EURUSD,20030811,00:00:00,1.1304,1.1264,1.1378,1.1359
EURUSD,20030812,00:00:00,1.1360,1.1271,1.1370,1.1276
EURUSD,20030813,00:00:00,1.1276,1.1220,1.1329,1.1314
EURUSD,20030814,00:00:00,1.1315,1.1224,1.1336,1.1271
EURUSD,20030815,00:00:00,1.1270,1.1240,1.1286,1.1256
EURUSD,20030818,00:00:00,1.1265,1.1124,1.1266,1.1145
EURUSD,20030819,00:00:00,1.1145,1.1054,1.1149,1.1142
EURUSD,20030820,00:00:00,1.1141,1.1080,1.1145,1.1117
EURUSD,20030821,00:00:00,1.1116,1.0885,1.1119,1.0926
EURUSD,20030822,00:00:00,1.0927,1.0834,1.0945,1.0888
EURUSD,20030825,00:00:00,1.0869,1.0845,1.0917,1.0846
EURUSD,20030826,00:00:00,1.0847,1.0791,1.0906,1.0860
EURUSD,20030827,00:00:00,1.0859,1.0831,1.0928,1.0871
EURUSD,20030828,00:00:00,1.0870,1.0811,1.0911,1.0882
EURUSD,20030829,00:00:00,1.0881,1.0870,1.0996,1.0985
EURUSD,20030901,00:00:00,1.0986,1.0953,1.1013,1.0960
EURUSD,20030902,00:00:00,1.0960,1.0801,1.0961,1.0805
EURUSD,20030903,00:00:00,1.0804,1.0762,1.0869,1.0838
EURUSD,20030904,00:00:00,1.0839,1.0807,1.0947,1.0939
EURUSD,20030905,00:00:00,1.0938,1.0915,1.1110,1.1104
EURUSD,20030908,00:00:00,1.1098,1.1046,1.1127,1.1068
EURUSD,20030909,00:00:00,1.1069,1.1054,1.1237,1.1224
EURUSD,20030910,00:00:00,1.1225,1.1162,1.1235,1.1204
EURUSD,20030911,00:00:00,1.1204,1.1152,1.1269,1.1201
EURUSD,20030912,00:00:00,1.1201,1.1134,1.1321,1.1287
EURUSD,20030915,00:00:00,1.1258,1.1244,1.1307,1.1282
EURUSD,20030916,00:00:00,1.1283,1.1155,1.1315,1.1170
EURUSD,20030917,00:00:00,1.1170,1.1139,1.1298,1.1281
EURUSD,20030918,00:00:00,1.1280,1.1226,1.1341,1.1245
EURUSD,20030919,00:00:00,1.1245,1.1237,1.1380,1.1365
EURUSD,20030922,00:00:00,1.1446,1.1412,1.1502,1.1458
EURUSD,20030923,00:00:00,1.1459,1.1431,1.1524,1.1433
EURUSD,20030924,00:00:00,1.1434,1.1426,1.1501,1.1485
EURUSD,20030925,00:00:00,1.1486,1.1457,1.1533,1.1470
EURUSD,20030926,00:00:00,1.1471,1.1438,1.1497,1.1471
EURUSD,20030929,00:00:00,1.1457,1.1394,1.1637,1.1617
EURUSD,20030930,00:00:00,1.1616,1.1572,1.1734,1.1655
EURUSD,20031001,00:00:00,1.1654,1.1642,1.1734,1.1726
EURUSD,20031002,00:00:00,1.1727,1.1661,1.1766,1.1684
EURUSD,20031003,00:00:00,1.1683,1.1550,1.1730,1.1568
EURUSD,20031006,00:00:00,1.1572,1.1532,1.1718,1.1709
EURUSD,20031007,00:00:00,1.1709,1.1697,1.1810,1.1772
EURUSD,20031008,00:00:00,1.1768,1.1764,1.1836,1.1819
EURUSD,20031009,00:00:00,1.1818,1.1684,1.1858,1.1741
EURUSD,20031010,00:00:00,1.1742,1.1701,1.1847,1.1799
EURUSD,20031013,00:00:00,1.1808,1.1651,1.1812,1.1712
EURUSD,20031014,00:00:00,1.1710,1.1580,1.1763,1.1730
EURUSD,20031015,00:00:00,1.1729,1.1588,1.1744,1.1614
EURUSD,20031016,00:00:00,1.1613,1.1569,1.1693,1.1596
EURUSD,20031017,00:00:00,1.1596,1.1545,1.1682,1.1671
EURUSD,20031020,00:00:00,1.1700,1.1601,1.1712,1.1626
EURUSD,20031021,00:00:00,1.1625,1.1616,1.1696,1.1667
EURUSD,20031022,00:00:00,1.1666,1.1648,1.1824,1.1805
EURUSD,20031023,00:00:00,1.1806,1.1754,1.1844,1.1793
EURUSD,20031024,00:00:00,1.1794,1.1761,1.1855,1.1798
EURUSD,20031027,00:00:00,1.1771,1.1719,1.1781,1.1736
EURUSD,20031028,00:00:00,1.1736,1.1656,1.1740,1.1674
EURUSD,20031029,00:00:00,1.1674,1.1658,1.1717,1.1664
EURUSD,20031030,00:00:00,1.1664,1.1610,1.1754,1.1624
EURUSD,20031031,00:00:00,1.1623,1.1564,1.1653,1.1582
EURUSD,20031103,00:00:00,1.1579,1.1425,1.1616,1.1464
EURUSD,20031104,00:00:00,1.1465,1.1427,1.1509,1.1492
EURUSD,20031105,00:00:00,1.1489,1.1412,1.1496,1.1435
EURUSD,20031106,00:00:00,1.1433,1.1387,1.1461,1.1409
EURUSD,20031107,00:00:00,1.1409,1.1375,1.1542,1.1531
EURUSD,20031110,00:00:00,1.1499,1.1466,1.1533,1.1467
EURUSD,20031111,00:00:00,1.1468,1.1444,1.1528,1.1511
EURUSD,20031112,00:00:00,1.1512,1.1504,1.1657,1.1627
EURUSD,20031113,00:00:00,1.1629,1.1629,1.1744,1.1731
EURUSD,20031114,00:00:00,1.1732,1.1727,1.1801,1.1777
EURUSD,20031117,00:00:00,1.1811,1.1726,1.1845,1.1746
EURUSD,20031118,00:00:00,1.1747,1.1733,1.1971,1.1963
EURUSD,20031119,00:00:00,1.1964,1.1872,1.1975,1.1889
EURUSD,20031120,00:00:00,1.1889,1.1878,1.1963,1.1909
EURUSD,20031121,00:00:00,1.1906,1.1856,1.1936,1.1914
EURUSD,20031124,00:00:00,1.1909,1.1759,1.1914,1.1771
EURUSD,20031125,00:00:00,1.1772,1.1752,1.1816,1.1792
EURUSD,20031126,00:00:00,1.1793,1.1770,1.1946,1.1926
EURUSD,20031127,00:00:00,1.1926,1.1884,1.1937,1.1913
EURUSD,20031128,00:00:00,1.1913,1.1898,1.2013,1.1988
EURUSD,20031201,00:00:00,1.1987,1.1936,1.2039,1.1966
EURUSD,20031202,00:00:00,1.1965,1.1942,1.2109,1.2104
EURUSD,20031203,00:00:00,1.2104,1.2065,1.2126,1.2115
EURUSD,20031204,00:00:00,1.2114,1.2028,1.2154,1.2083
EURUSD,20031205,00:00:00,1.2084,1.2061,1.2175,1.2164
EURUSD,20031208,00:00:00,1.2165,1.2151,1.2237,1.2227
EURUSD,20031209,00:00:00,1.2228,1.2185,1.2272,1.2247
EURUSD,20031210,00:00:00,1.2247,1.2152,1.2263,1.2209
EURUSD,20031211,00:00:00,1.2207,1.2112,1.2233,1.2224
EURUSD,20031212,00:00:00,1.2225,1.2207,1.2304,1.2291
EURUSD,20031215,00:00:00,1.2131,1.2131,1.2320,1.2312
EURUSD,20031216,00:00:00,1.2313,1.2300,1.2358,1.2331
EURUSD,20031217,00:00:00,1.2332,1.2295,1.2419,1.2398
EURUSD,20031218,00:00:00,1.2397,1.2358,1.2436,1.2420
EURUSD,20031219,00:00:00,1.2420,1.2344,1.2430,1.2375
EURUSD,20031222,00:00:00,1.2380,1.2348,1.2444,1.2401
EURUSD,20031223,00:00:00,1.2400,1.2384,1.2424,1.2408
EURUSD,20031224,00:00:00,1.2406,1.2394,1.2467,1.2462
EURUSD,20031226,00:00:00,1.2447,1.2424,1.2466,1.2429
EURUSD,20031229,00:00:00,1.2431,1.2425,1.2507,1.2488
EURUSD,20031230,00:00:00,1.2487,1.2478,1.2559,1.2545
EURUSD,20031231,00:00:00,1.2545,1.2542,1.2644,1.2594
EURUSD,20040102,00:00:00,1.2565,1.2522,1.2627,1.2592
EURUSD,20040105,00:00:00,1.2607,1.2607,1.2692,1.2675
EURUSD,20040106,00:00:00,1.2675,1.2665,1.2808,1.2724
EURUSD,20040107,00:00:00,1.2726,1.2619,1.2740,1.2625
EURUSD,20040108,00:00:00,1.2625,1.2558,1.2778,1.2772
EURUSD,20040109,00:00:00,1.2773,1.2702,1.2864,1.2840
EURUSD,20040112,00:00:00,1.2841,1.2734,1.2895,1.2736
EURUSD,20040113,00:00:00,1.2736,1.2711,1.2795,1.2765
EURUSD,20040114,00:00:00,1.2765,1.2629,1.2786,1.2644
EURUSD,20040115,00:00:00,1.2644,1.2560,1.2670,1.2589
EURUSD,20040116,00:00:00,1.2590,1.2351,1.2606,1.2370
EURUSD,20040119,00:00:00,1.2379,1.2334,1.2421,1.2354
EURUSD,20040120,00:00:00,1.2355,1.2345,1.2598,1.2595
EURUSD,20040121,00:00:00,1.2596,1.2549,1.2671,1.2637
EURUSD,20040122,00:00:00,1.2637,1.2635,1.2749,1.2729
EURUSD,20040123,00:00:00,1.2729,1.2565,1.2773,1.2586
EURUSD,20040126,00:00:00,1.2578,1.2456,1.2610,1.2467
EURUSD,20040127,00:00:00,1.2467,1.2438,1.2661,1.2640
EURUSD,20040128,00:00:00,1.2640,1.2412,1.2642,1.2422
EURUSD,20040129,00:00:00,1.2423,1.2361,1.2525,1.2405
EURUSD,20040130,00:00:00,1.2405,1.2349,1.2490,1.2474
EURUSD,20040202,00:00:00,1.2479,1.2389,1.2484,1.2438
EURUSD,20040203,00:00:00,1.2439,1.2415,1.2596,1.2543
EURUSD,20040204,00:00:00,1.2543,1.2493,1.2559,1.2535
EURUSD,20040205,00:00:00,1.2535,1.2519,1.2635,1.2553
EURUSD,20040206,00:00:00,1.2554,1.2512,1.2722,1.2700
EURUSD,20040209,00:00:00,1.2615,1.2605,1.2759,1.2695
EURUSD,20040210,00:00:00,1.2693,1.2667,1.2786,1.2681
EURUSD,20040211,00:00:00,1.2680,1.2648,1.2844,1.2841
EURUSD,20040212,00:00:00,1.2841,1.2787,1.2843,1.2816
EURUSD,20040213,00:00:00,1.2816,1.2715,1.2890,1.2740
EURUSD,20040216,00:00:00,1.2725,1.2717,1.2786,1.2762
EURUSD,20040217,00:00:00,1.2761,1.2757,1.2875,1.2853
EURUSD,20040218,00:00:00,1.2841,1.2660,1.2926,1.2697
EURUSD,20040219,00:00:00,1.2693,1.2648,1.2743,1.2736
EURUSD,20040220,00:00:00,1.2736,1.2493,1.2765,1.2521
EURUSD,20040223,00:00:00,1.2517,1.2449,1.2593,1.2574
EURUSD,20040224,00:00:00,1.2572,1.2522,1.2710,1.2681
EURUSD,20040225,00:00:00,1.2681,1.2475,1.2704,1.2490
EURUSD,20040226,00:00:00,1.2490,1.2382,1.2514,1.2437
EURUSD,20040227,00:00:00,1.2437,1.2371,1.2505,1.2491
EURUSD,20040301,00:00:00,1.2479,1.2424,1.2539,1.2459
EURUSD,20040302,00:00:00,1.2459,1.2194,1.2459,1.2211
EURUSD,20040303,00:00:00,1.2211,1.2056,1.2215,1.2191
EURUSD,20040304,00:00:00,1.2191,1.2134,1.2238,1.2189
EURUSD,20040305,00:00:00,1.2188,1.2175,1.2429,1.2374
EURUSD,20040308,00:00:00,1.2363,1.2337,1.2415,1.2395
EURUSD,20040309,00:00:00,1.2399,1.2273,1.2456,1.2308
EURUSD,20040310,00:00:00,1.2305,1.2197,1.2336,1.2221
EURUSD,20040311,00:00:00,1.2223,1.2162,1.2385,1.2342
EURUSD,20040312,00:00:00,1.2344,1.2173,1.2356,1.2221
EURUSD,20040315,00:00:00,1.2210,1.2203,1.2315,1.2262
EURUSD,20040316,00:00:00,1.2263,1.2231,1.2370,1.2268
EURUSD,20040317,00:00:00,1.2269,1.2176,1.2287,1.2230
EURUSD,20040318,00:00:00,1.2230,1.2221,1.2430,1.2386
EURUSD,20040319,00:00:00,1.2387,1.2256,1.2405,1.2275
EURUSD,20040322,00:00:00,1.2274,1.2221,1.2399,1.2344
EURUSD,20040323,00:00:00,1.2344,1.2265,1.2367,1.2349
EURUSD,20040324,00:00:00,1.2351,1.2109,1.2365,1.2119
EURUSD,20040325,00:00:00,1.2114,1.2096,1.2197,1.2116
EURUSD,20040326,00:00:00,1.2117,1.2073,1.2207,1.2125
EURUSD,20040329,00:00:00,1.2112,1.2047,1.2166,1.2156
EURUSD,20040330,00:00:00,1.2156,1.2150,1.2225,1.2168
EURUSD,20040331,00:00:00,1.2168,1.2168,1.2319,1.2314
EURUSD,20040401,00:00:00,1.2314,1.2253,1.2386,1.2363
EURUSD,20040402,00:00:00,1.2363,1.2101,1.2371,1.2133
EURUSD,20040405,00:00:00,1.2107,1.1984,1.2127,1.2000
EURUSD,20040406,00:00:00,1.2002,1.1982,1.2141,1.2138
EURUSD,20040407,00:00:00,1.2142,1.2049,1.2194,1.2169
EURUSD,20040408,00:00:00,1.2169,1.2061,1.2216,1.2080
EURUSD,20040409,00:00:00,1.2080,1.2063,1.2105,1.2093
EURUSD,20040412,00:00:00,1.2085,1.2053,1.2096,1.2076
EURUSD,20040413,00:00:00,1.2077,1.1904,1.2079,1.1934
EURUSD,20040414,00:00:00,1.1935,1.1867,1.1970,1.1952
EURUSD,20040415,00:00:00,1.1950,1.1892,1.1989,1.1976
EURUSD,20040416,00:00:00,1.1976,1.1924,1.2043,1.1990
EURUSD,20040419,00:00:00,1.2016,1.1999,1.2076,1.2005
EURUSD,20040420,00:00:00,1.2003,1.1842,1.2009,1.1846
EURUSD,20040421,00:00:00,1.1842,1.1814,1.1913,1.1833
